          ;0,4  ;           ;208,8 ;                   ;
          ;0,4  ;           ;209,5 ;                   ;
          ;0,5  ;           ;206,9 ;                   ;
          ;0,4  ;           ;207,3 ;                   ;
          ;0,4  ;           ;208,4 ;                   ;
          ;0,4  ;           ;207,7 ;                   ;
          ;0,7  ;           ;207,9 ;                   ;
          ;0,8  ;           ;207,7 ;                   ;
          ;0,4  ;           ;209,5 ;                   ;
          ;0,4  ;           ;210,7 ;                   ;
          ;0,3  ;           ;209,2 ;                   ;
          ;0,3  ;           ;207,6 ;                   ;
          ;0,4  ;           ;209,5 ;                   ;
          ;0,4  ;           ;206,1 ;                   ;
          ;0,3  ;           ;206,2 ;                   ;
          ;0,3  ;           ;206,9 ;                   ;
          ;0,3  ;           ;208,3 ;                   ;
          ;0,3  ;           ;208,1 ;                   ;
          ;0,3  ;           ;206,5 ;                   ;
          ;0,3  ;           ;207,4 ;                   ;
          ;0,3  ;           ;207,9 ;                   ;
          ;0,4  ;           ;208,4 ;                   ;
          ;0,3  ;           ;207,9 ;                   ;
          ;0,3  ;           ;207,6 ;                   ;
          ;0,3  ;           ;206,6 ;                   ;
          ;0,3  ;           ;206,1 ;                   ;
Sechster  ;0,7  ;Sechster   ;208,3 ;                   ;
mit Index ;0,4  ;ohne Index ;209,1 ;                   ;
          ;0,5  ;           ;209,5 ;                   ;
          ;0,5  ;           ;206,7 ;                   ;
          ;0,4  ;           ;207,7 ;                   ;
          ;0,3  ;           ;208,7 ;                   ;
          ;0,4  ;           ;208,6 ;                   ;
          ;0,3  ;           ;207,8 ;                   ;
          ;0,6  ;           ;207,5 ;                   ;
          ;0,6  ;           ;208,5 ;                   ;
          ;0,4  ;           ;205,9 ;                   ;
          ;0,4  ;           ;206,5 ;                   ;
          ;0,4  ;           ;205,9 ;                   ;
          ;0,5  ;           ;205,5 ;                   ;
          ;0,4  ;           ;205,6 ;                   ;
          ;0,8  ;           ;207,6 ;                   ;
          ;0,8  ;           ;209,2 ;                   ;
          ;0,4  ;           ;203,9 ;                   ;
          ;0,4  ;           ;206,4 ;                   ;
          ;0,3  ;           ;208,9 ;                   ;
          ;0,3  ;           ;206,3 ;                   ;
          ;0,3  ;           ;206,3 ;                   ;
          ;0,2  ;           ;205,7 ;                   ;
          ;0,2  ;           ;208,2 ;                   ;
          ;0,3  ;           ;207,8 ;                   ;
          ;0,4  ;           ;206,4 ;                   ;
          ;0,3  ;           ;210,1 ;                   ;
          ;0,3  ;           ;208,5 ;                   ;
          ;0,3  ;           ;209,2 ;                   ;
          ;0,3  ;           ;210,7 ;                   ;
          ;0,2  ;           ;208,1 ;                   ;
          ;0,3  ;           ;208,7 ;                   ;
          ;0,3  ;           ;209,7 ;                   ;
          ;0,2  ;           ;208,9 ;                   ;
          ;0,3  ;           ;208,2 ;                   ;
Siebenter ;0,6  ;Siebenter  ;206,7 ;                   ;
mit Index ;0,4  ;ohne Index ;210,0 ;                   ;
          ;0,5  ;           ;207,6 ;                   ;
          ;0,7  ;           ;209,4 ;                   ;
          ;0,7  ;           ;206,6 ;                   ;
          ;1,0  ;           ;208,3 ;                   ;
          ;0,6  ;           ;206,7 ;                   ;
          ;0,4  ;           ;207,5 ;                   ;
          ;0,3  ;           ;209,1 ;                   ;
          ;0,4  ;           ;207,4 ;                   ;
          ;0,3  ;           ;211,8 ;                   ;
          ;0,5  ;           ;206,5 ;                   ;
          ;0,5  ;           ;207,5 ;                   ;
          ;0,5  ;           ;208,4 ;                   ;
          ;0,4  ;           ;207,5 ;                   ;
          ;0,7  ;           ;208,3 ;                   ;
          ;0,7  ;           ;206,5 ;                   ;
          ;0,3  ;           ;208,0 ;                   ;
          ;0,3  ;           ;206,7 ;                   ;
          ;0,3  ;           ;204,4 ;                   ;
          ;0,3  ;           ;205,5 ;                   ;
          ;0,3  ;           ;206,0 ;                   ;
          ;0,3  ;           ;206,5 ;                   ;
          ;0,3  ;           ;204,5 ;                   ;
          ;0,3  ;           ;207,5 ;                   ;
          ;0,3  ;           ;208,4 ;                   ;
          ;0,3  ;           ;208,4 ;                   ;
          ;0,3  ;           ;208,3 ;                   ;
          ;0,7  ;           ;204,4 ;                   ;
          ;0,4  ;           ;205,6 ;                   ;
          ;0,3  ;           ;205,9 ;                   ;
          ;0,3  ;           ;204,8 ;                   ;
          ;0,3  ;           ;205,4 ;                   ;
          ;0,3  ;           ;204,2 ;                   ;
          ;0,3  ;           ;203,6 ;                   ;
Achter    ;0,5  ;Achter     ;206,2 ;                   ;
mit Index ;0,3  ;ohne Index ;206,4 ;                   ;
          ;0,3  ;           ;208,3 ;                   ;
          ;0,4  ;           ;205,6 ;                   ;
          ;0,3  ;           ;208,8 ;                   ;
          ;0,3  ;           ;205,3 ;                   ;
          ;0,2  ;           ;207,8 ;                   ;
          ;0,2  ;           ;207,1 ;                   ;
          ;0,2  ;           ;203,8 ;                   ;
          ;0,2  ;           ;206,5 ;                   ;
          ;0,2  ;           ;205,7 ;                   ;
          ;0,2  ;           ;207,7 ;                   ;
          ;0,4  ;           ;205,4 ;                   ;
          ;0,2  ;           ;205,3 ;                   ;
          ;0,3  ;           ;206,0 ;                   ;
          ;0,7  ;           ;206,9 ;                   ;
          ;0,7  ;           ;206,5 ;                   ;
          ;0,4  ;           ;207,7 ;                   ;
          ;0,3  ;           ;206,3 ;                   ;
          ;0,3  ;           ;207,6 ;                   ;
          ;0,3  ;           ;204,5 ;                   ;
          ;0,3  ;           ;207,4 ;                   ;
          ;0,2  ;           ;205,9 ;                   ;
          ;0,2  ;           ;208,8 ;                   ;
          ;0,2  ;           ;207,3 ;                   ;
          ;0,2  ;           ;209,0 ;                   ;
          ;0,2  ;           ;207,6 ;                   ;
          ;0,2  ;           ;207,2 ;                   ;
          ;0,4  ;           ;206,3 ;                   ;
          ;0,3  ;           ;205,5 ;                   ;
          ;0,3  ;           ;205,8 ;                   ;
          ;0,3  ;           ;206,5 ;                   ;
          ;0,3  ;           ;204,0 ;                   ;
          ;0,2  ;           ;205,8 ;                   ;
          ;0,2  ;           ;205,2 ;                   ;
Neunter   ;0,8  ;Neunter    ;209,1 ;                   ;
mit Index ;0,5  ;ohne Index ;208,4 ;                   ;
          ;0,3  ;           ;213,5 ;                   ;
          ;0,4  ;           ;210,4 ;                   ;
          ;0,4  ;           ;206,6 ;                   ;
          ;0,5  ;           ;210,0 ;                   ;
          ;0,6  ;           ;208,7 ;                   ;
          ;0,7  ;           ;208,2 ;                   ;
          ;0,7  ;           ;208,9 ;                   ;
          ;0,7  ;           ;211,5 ;                   ;
          ;0,5  ;           ;206,6 ;                   ;
          ;0,6  ;           ;209,6 ;                   ;
          ;0,5  ;           ;207,6 ;                   ;
          ;0,4  ;           ;208,2 ;                   ;
          ;0,6  ;           ;208,2 ;                   ;
          ;0,9  ;           ;208,9 ;                   ;
          ;0,9  ;           ;208,2 ;                   ;
          ;0,5  ;           ;209,1 ;                   ;
          ;0,4  ;           ;206,9 ;                   ;
          ;0,3  ;           ;207,9 ;                   ;
          ;0,3  ;           ;205,9 ;                   ;
          ;0,3  ;           ;207,0 ;                   ;
          ;0,3  ;           ;209,3 ;                   ;
          ;0,3  ;           ;208,4 ;                   ;
          ;0,3  ;           ;206,5 ;                   ;
          ;0,3  ;           ;207,3 ;                   ;
          ;0,3  ;           ;209,3 ;                   ;
          ;0,2  ;           ;207,1 ;                   ;
          ;0,2  ;           ;207,9 ;                   ;
          ;0,2  ;           ;206,4 ;                   ;
          ;0,2  ;           ;207,1 ;                   ;
          ;0,2  ;           ;205,8 ;                   ;
          ;0,2  ;           ;210,7 ;                   ;
          ;0,2  ;           ;206,2 ;                   ;
          ;0,2  ;           ;208,4 ;                   ;
Zehnter   ;0,6  ;Zehnter    ;203,3 ;                   ;
mit Index ;0,4  ;ohne Index ;207,2 ;                   ;
          ;0,4  ;           ;207,4 ;                   ;
          ;0,5  ;           ;208,5 ;                   ;
          ;0,4  ;           ;206,1 ;                   ;
          ;0,4  ;           ;206,8 ;                   ;
          ;0,3  ;           ;205,8 ;                   ;
          ;0,3  ;           ;207,2 ;                   ;
          ;0,3  ;           ;204,6 ;                   ;
          ;0,3  ;           ;206,3 ;                   ;
          ;0,3  ;           ;207,0 ;                   ;
          ;0,3  ;           ;206,4 ;                   ;
          ;0,3  ;           ;208,0 ;                   ;
          ;0,3  ;           ;206,5 ;                   ;
          ;0,3  ;           ;207,0 ;                   ;
          ;0,6  ;           ;208,5 ;                   ;
          ;0,7  ;           ;205,7 ;                   ;
          ;0,3  ;           ;205,5 ;                   ;
          ;0,3  ;           ;205,2 ;                   ;
          ;0,3  ;           ;205,4 ;                   ;
          ;0,3  ;           ;206,1 ;                   ;
          ;0,3  ;           ;206,6 ;                   ;
          ;0,3  ;           ;209,3 ;                   ;
          ;0,2  ;           ;205,4 ;                   ;
          ;0,2  ;           ;207,4 ;                   ;
          ;0,3  ;           ;205,9 ;                   ;
          ;0,2  ;           ;204,9 ;                   ;
          ;0,2  ;           ;204,9 ;                   ;
          ;0,2  ;           ;206,4 ;                   ;
          ;0,2  ;           ;208,7 ;                   ;
          ;0,2  ;           ;205,6 ;                   ;
          ;0,2  ;           ;205,9 ;                   ;
          ;0,3  ;           ;206,0 ;                   ;
          ;0,2  ;           ;206,5 ;                   ;
          ;0,2  ;           ;207,7 ;                   ;
          ;     ;           ;      ;                   ;
          ;     ;           ;      ;Ohne Index         ;
          ;     ;           ;      ;Minimum            ;203,3
          ;     ;           ;      ;Maximum            ;264,8
          ;     ;           ;      ;Durchschnitt       ;207,86
          ;     ;           ;      ;Median             ;207,7
          ;     ;           ;      ;Standardabweichung ;3,6727
          ;     ;           ;      ;Varianz            ;13,5279
          ;     ;           ;      ;                   ;
          ;     ;           ;      ;Mit Index          ;
          ;     ;           ;      ;Minimum            ;0,2
          ;     ;           ;      ;Maximum            ;64
          ;     ;           ;      ;Durchschnitt       ;0,64514 ;Hier schlägt die jeweils erste Suche stark nach oben
          ;     ;           ;      ;Median             ;0,4
          ;     ;           ;      ;Standardabweichung ;3,4113
          ;     ;           ;      ;Varianz            ;11,6703
